,brand,Reg. No.,Engine,Brakes,Tyres,clutch,Body,price
24825,1,XY-93E-24825,8,6.6,5.2,4.2,9.2,36437
24826,1,XZ-94F-24826,8.6,9,2.6,7.8,1.4,30361
24827,1,XX-95G-24827,5.6,2.8,4.4,5.6,1.6,20834
24828,1,XY-96H-24828,6.2,6.8,1.4,1,2.2,16444
24829,1,XZ-97I-24829,2.6,6.8,3.6,4.6,2,18700
24830,1,XX-98J-24830,6,7.2,8.4,8.8,6.4,32936
24831,1,XY-99K-24831,1.4,1.8,1.8,3,6.4,13389
24832,1,XZ-11A-24832,7.2,2.6,8,9.8,5.6,32582
24833,1,XX-12B-24833,8.2,5.6,4,9.2,1.8,29327
24834,1,XY-13C-24834,1.6,2.2,4.2,5.8,4.2,16137
24835,1,XZ-14D-24835,3.8,8.6,1.2,4.2,5.4,24543
24836,1,XX-15E-24836,8.8,2.6,7.2,7.6,4.2,27673
24837,1,XY-16F-24837,7.2,9.2,8.8,4.6,5.8,37138
24838,1,XZ-17G-24838,4.8,9.2,5.8,3.8,1.2,24272
24839,1,XX-18H-24839,2.8,3.6,4.8,7.8,5.2,24803
24840,1,XY-19I-24840,3,1.6,7.8,4,9.8,28605
24841,1,XZ-20J-24841,6.2,3,6.6,10,6.6,30262
24842,1,XX-21K-24842,2.2,9.2,6.8,6.8,6.8,34624
24843,1,XY-22L-24843,3,5.6,7.2,8.6,9.8,34395
24844,1,XZ-23M-24844,2.8,5.2,2.8,1.8,8,18276
24845,1,XX-24N-24845,8.2,6.4,1.4,7,8.8,31457
24846,1,XY-25O-24846,3.8,1.6,5,8.4,3,23272
24847,1,XZ-26P-24847,6,4.4,7.2,3,4,24784
24848,1,XX-27Q-24848,8.8,2.6,7,8.6,5.2,34547
24849,1,XY-28R-24849,1.4,7.8,9.4,8.4,3.4,29351
24850,1,XZ-29S-24850,1.6,1.8,6.8,3.6,9.4,23395
24851,1,XX-30T-24851,9.8,2.6,1,2.4,1,15747
24852,1,XY-31U-24852,2.2,6.8,5.4,7.2,3.6,24028
24853,1,XZ-32V-24853,2.4,7.2,4.4,6.4,4.6,26658
24854,1,XX-33W-24854,2.8,6,4.4,5.4,8.8,28230
24855,1,XY-34X-24855,7,3,1.4,6.2,1,19794
24856,1,XZ-35Y-24856,7,7.4,5.2,2.6,5.8,25220
24857,1,XX-36Z-24857,3.6,5.2,5.4,5.4,7.6,26768
24858,1,XY-37A-24858,2,9,7.6,3.8,4.6,24189
24859,1,XZ-38B-24859,3.4,2.4,7.8,2,5.8,21207
24860,1,XX-39C-24860,1.4,7.4,9.4,4.8,4,26903
24861,1,XY-40D-24861,9.4,5.2,7.6,1.8,6.2,32229
24862,1,XZ-41E-24862,8.4,8,3.4,5.2,8,33475
24863,1,XX-42F-24863,2.4,4,5.2,6.4,7.6,26621
24864,1,XY-43G-24864,1.6,9.2,6.6,4.2,7.4,27373
24865,1,XZ-44H-24865,5,3.2,1.2,6,1.4,15152
24866,1,XX-45I-24866,1.2,4.6,9.2,7.4,1.4,23572
24867,1,XY-46J-24867,2,6.4,6.8,1.4,7,24485
24868,1,XZ-47K-24868,1,1,1.6,7.4,3.6,15936
24869,1,XX-48L-24869,2,2.8,3.4,8.2,2,18389
24870,1,XY-49M-24870,9,9.2,2,5.6,1.8,28850
24871,1,XZ-50N-24871,3.6,8.6,1.6,5.2,6.8,24074
24872,1,XX-51O-24872,6.4,7.8,5,8.2,7.2,33531
24873,1,XY-52P-24873,3.2,3,2.8,3.2,8.4,18276
24874,1,XZ-53Q-24874,6.8,1.8,4.8,8.6,6.4,29320
24875,1,XX-54R-24875,4.8,4,7.8,2,1.2,21095
24876,1,XY-55S-24876,4.2,6,2.4,9.8,2.6,21820
24877,1,XZ-56T-24877,6.6,7.2,6.2,3.4,8.2,27685
24878,1,XX-57U-24878,5,4,5,8.2,4.4,26408
24879,1,XY-58V-24879,5,8.2,6,5.8,8.6,36312
24880,1,XZ-59W-24880,9.2,1.4,6,3.8,5.8,25312
24881,1,XX-60X-24881,1.4,7.4,1,5.4,2.2,17828
24882,1,XY-61Y-24882,5,8.8,5.8,4.2,6.4,27826
24883,1,XZ-62Z-24883,1.2,6.6,7.4,3,6.4,21788
24884,1,XX-63A-24884,5.4,4.2,9.2,2.2,8.8,29541
24885,1,XY-64B-24885,3.6,5.2,9.6,7.8,8,36560
24886,1,XZ-65C-24886,7.8,8.2,6.8,5,5.6,33761
24887,1,XX-66D-24887,9,2.8,10,3,8.2,28476
24888,1,XY-67E-24888,9.6,5.8,1.6,8,2.4,26455
24889,1,XZ-68F-24889,5.2,5.4,7.8,4.8,4.8,29512
24890,1,XX-69G-24890,2.2,9.4,1.4,1.8,8,22034
24891,1,XY-70H-24891,3,7.6,6.4,8.2,6.8,34986
24892,1,XZ-71I-24892,1.8,6.4,8,4.2,10,30163
24893,1,XX-72J-24893,2.8,5.4,4.6,1.6,6.6,21428
24894,1,XY-73K-24894,3,7.2,1.6,8.4,9.2,31199
24895,1,XZ-74L-24895,7.6,7.6,4.2,9,1.4,32518
24896,1,XX-75M-24896,8.2,5.8,3,6.4,7.6,33762
24897,1,XY-76N-24897,5.4,1.6,4,9.2,6.8,26004
24898,1,XZ-77O-24898,4,7.6,8.4,8.4,5.6,31552
24899,1,XX-78P-24899,7,5.8,3.8,6.2,6.8,32504
24900,1,XY-79Q-24900,8.2,3,2.6,5,1,18588
24901,1,XZ-80R-24901,8.2,7.4,2.4,7.2,1,23268
24902,1,XX-81S-24902,4,6.2,4.4,4.6,2,19400
24903,1,XY-82T-24903,10,1,6.8,1.6,7.6,23128
24904,1,XZ-83U-24904,3.6,3.2,8,2.6,2,17538
24905,1,XX-84V-24905,8,9.4,7.6,7.8,8.2,43312
24906,1,XY-85W-24906,3.4,8.6,4.8,5.8,1,25710
24907,1,XZ-86X-24907,6.8,3.4,2.6,6.6,2,22363
24908,1,XX-87Y-24908,3.8,1.4,4.2,7,8.2,23360
24909,1,XY-88Z-24909,4.8,4.6,2,1.8,9.6,24756
24910,1,XZ-89A-24910,9.4,9.8,8.2,3.2,9.6,43601
24911,1,XX-90B-24911,8.6,10,1.8,1,9,27509
24912,1,XY-91C-24912,3.4,6.8,4.4,7,9.4,28563
24913,1,XZ-92D-24913,8.8,8.2,7.6,1.4,1.2,25413
24914,1,XX-93E-24914,1,4.8,7.6,5,2.2,19982
24915,1,XY-94F-24915,8,2.4,7.4,6,2.8,25515
24916,1,XZ-95G-24916,8.8,10,3,8.2,7.8,35044
24917,1,XX-96H-24917,9.6,3.2,3.6,5.4,3.2,26088
24918,1,XY-97I-24918,6.6,2.2,2.8,7.6,2.6,21440
24919,1,XZ-98J-24919,1.6,2.4,9.2,7,7.4,28387
24920,1,XX-99K-24920,4.8,9,2.8,3,9.4,29200
24921,1,XY-11A-24921,5.8,5.4,8,5.8,9.8,36397
24922,1,XZ-12B-24922,1.2,8.6,3.8,4.2,2.2,21878
24923,1,XX-13C-24923,2.4,5.4,8,8.4,3.2,25263
24924,1,XY-14D-24924,6,1,8.6,5.2,1.6,21090
24925,1,XZ-15E-24925,2.6,4.6,7,7,3.8,23238
24926,1,XX-16F-24926,7.4,6.2,4.8,7.8,2.8,24711
24927,1,XY-17G-24927,1,2.2,5,9.6,6,26178
24928,1,XZ-18H-24928,9.2,7.2,5.6,8,9.6,34599
24929,1,XX-19I-24929,2.2,6,3.2,5.2,7.6,22806
24930,1,XY-20J-24930,6.2,2.2,6.4,9.8,7.2,27230
24931,1,XZ-21K-24931,5.8,4.8,6.8,1.6,6.6,25085
24932,1,XX-22L-24932,3.2,5.2,1,1.4,1.8,11277
24933,1,XY-23M-24933,9.2,9.4,2,1.2,3,23729
24934,1,XZ-24N-24934,6.6,4,2.8,7.4,9,27333
24935,1,XX-25O-24935,9.8,2,5,3.4,2,23206
24936,1,XY-26P-24936,6,10,1.8,8.8,9.8,36127
24937,1,XZ-27Q-24937,9.6,6.2,9.4,9.2,2,37994
24938,1,XX-28R-24938,5.4,8.2,3,3.4,7.8,28075
24939,1,XY-29S-24939,1,4.2,3.8,7.8,6.2,20344
24940,1,XZ-30T-24940,6.8,7.2,4.6,8.2,5.4,28075
24941,1,XX-31U-24941,2.2,6.6,4.4,7.6,7.4,28386
24942,1,XY-32V-24942,2.6,2.8,4,3.8,3.8,18275
24943,1,XZ-33W-24943,7.8,5.6,6.4,7,3.4,30164
24944,1,XX-34X-24944,4.6,3.4,10,2.4,3,24060
24945,1,XY-35Y-24945,4.8,1,7,8.6,5.4,26784
24946,1,XZ-36Z-24946,9.2,3.4,9.8,3.2,3.8,30864
24947,1,XX-37A-24947,7.2,5.4,7.6,3.2,9.2,32013
24948,1,XY-38B-24948,6.4,3.4,6.2,6.4,2.2,24445
24949,1,XZ-39C-24949,6.8,8.2,1,6,7,29130
24950,1,XX-40D-24950,2.4,3.2,1.4,8.2,1.2,15396
24951,1,XY-41E-24951,4,1.6,3.6,3,5.6,18991
24952,1,XZ-42F-24952,9.4,9.6,9.6,9.2,6.6,43627
24953,1,XX-43G-24953,6.8,4.6,7.4,4.2,5.4,28519
24954,1,XY-44H-24954,2.2,10,8.2,5.6,4.4,31713
24955,1,XZ-45I-24955,1.4,9,1,6,6.4,24885
24956,1,XX-46J-24956,9,2.2,6.6,2.8,8.4,29218
24957,1,XY-47K-24957,3,9.2,2.6,3.8,1.6,20606
24958,1,XZ-48L-24958,5.2,8,6.8,4.6,1.2,21992
24959,1,XX-49M-24959,8.4,8.2,8.2,2.2,3.8,29710
24960,1,XY-50N-24960,8.8,7.6,9.8,6,4.4,38642
24961,1,XZ-51O-24961,6.2,7.8,5.8,3.8,7.2,29192
24962,1,XX-52P-24962,2.8,5.6,3.8,6.8,6,23298
24963,1,XY-53Q-24963,6.2,9.8,7.2,7.2,1.4,31266
24964,1,XZ-54R-24964,1.2,4.6,2.2,7.2,1.8,14848
24965,1,XX-55S-24965,8.8,9.6,1.2,8,2.4,28344
24966,1,XY-56T-24966,3.6,4.8,7,8.8,8.4,30194
24967,1,XZ-57U-24967,2.6,5,4.2,7.4,7.4,28731
24968,1,XX-58V-24968,8,3.8,5,5,3.4,23590
24969,1,XY-59W-24969,8.8,5.2,8.4,5.4,3.8,32339
24970,1,XZ-60X-24970,5.8,9.6,8.8,7.8,9,44284
24971,1,XX-61Y-24971,4.8,3.6,7.4,2.6,3,21535
24972,1,XY-62Z-24972,3,5,9.6,9.6,8.2,37779
24973,1,XZ-63A-24973,9.8,6.2,9.8,1.8,5,32532
24974,1,XX-64B-24974,9.8,1,8.6,9.6,2.2,33521
24975,1,XY-65C-24975,5.2,8.4,6.4,9.4,9.8,35378
24976,1,XZ-66D-24976,1.2,5.8,4.4,5.2,2.2,18213
24977,1,XX-67E-24977,4.4,3.6,7.6,6,7,30582
24978,1,XY-68F-24978,2.2,1.6,6.6,7,6,21231
24979,1,XZ-69G-24979,9.2,6.4,5.6,2.2,1.4,24287
24980,1,XX-70H-24980,3.2,9.6,3.4,5.2,5.2,25283
24981,1,XY-71I-24981,2.6,9.4,7.4,2,4.6,23293
24982,1,XZ-72J-24982,6.8,2.8,10,9.2,5,32401
24983,1,XX-73K-24983,6.8,9.8,2.8,8.6,8.4,37929
24984,1,XY-74L-24984,3.6,5.4,8.8,2.4,3.8,22769
24985,1,XZ-75M-24985,1.8,5.2,1.8,3.2,7,16389
24986,1,XX-76N-24986,5,5.2,9.8,7.4,6.6,32939
24987,1,XY-77O-24987,6.8,8.6,7.4,10,3.2,33462
24988,1,XZ-78P-24988,8,10,3.6,4.8,2.2,31028
24989,1,XX-79Q-24989,9.2,7.2,8.2,6.2,8,34144
24990,1,XY-80R-24990,8.6,8.4,7.6,8.2,1.6,34317
24991,1,XZ-81S-24991,2.6,7.8,6.2,6.2,7.4,26739
24992,1,XX-82T-24992,6.2,5.4,5.4,2.4,1.8,18713
24993,1,XY-83U-24993,8.4,2.8,1.8,8.8,7,28748
24994,1,XZ-84V-24994,9.6,3.8,1.8,9.8,2.4,27918
24995,1,XX-85W-24995,9.4,8.2,9,5.4,7.6,36321
24996,1,XY-86X-24996,2.8,5.2,5.6,2.4,4.8,20919
24997,1,XZ-87Y-24997,5,7.8,1.2,1.2,8.6,25128
24998,1,XX-88Z-24998,4.4,6.6,7.4,7.2,8.8,37145
24999,1,XY-89A-24999,3.2,7.4,1.4,5.6,6,22106
25000,1,XZ-90B-25000,2.4,2.8,5.8,5.4,5,21259
25001,1,XX-91C-25001,9.6,2.6,4.2,8.8,2,28571
25002,1,XY-92D-25002,9.6,3.4,5,1.4,9.2,26198
25003,1,XZ-93E-25003,1.2,3.8,3.4,6.4,6.2,19394
25004,1,XX-94F-25004,6.8,8.8,9.8,5,4.8,36277
25005,1,XY-95G-25005,8,9.6,8.6,5.8,1,32614
25006,1,XZ-96H-25006,7.2,4.4,5.8,6.2,9.4,33515
25007,1,XX-97I-25007,5.2,5.4,5.4,4.6,4,25604
25008,1,XY-98J-25008,1,5.6,8.8,2,5.8,22010
25009,1,XZ-99K-25009,8.8,2.6,3.4,3.8,9.2,28551
25010,1,XX-11A-25010,5.8,5,9.4,2.4,3.2,27928
25011,1,XY-12B-25011,1,6.6,4.2,1.6,7.8,19496
25012,1,XZ-13C-25012,5.6,1.6,4.8,4.8,6.4,24884
25013,1,XX-14D-25013,5,3.2,5.6,9.2,5.8,27504
25014,1,XY-15E-25014,9.2,4.2,1.4,3.8,8,24469
25015,1,XZ-16F-25015,3.4,1.6,1.4,6.8,8.6,18602
25016,1,XX-17G-25016,1.4,4.2,3,3,1.4,13846
25017,1,XY-18H-25017,8.8,1.4,1.4,5.4,7.4,22416
25018,1,XZ-19I-25018,8.8,3.6,1.6,8,1.8,21472
25019,1,XX-20J-25019,3.2,7,2.8,3.6,3.6,20624
25020,1,XY-21K-25020,2.2,1.2,2.2,7.8,2.8,15019
25021,1,XZ-22L-25021,6,1.2,2.6,4,4.6,18444
25022,1,XX-23M-25022,3.4,1.4,4.8,3.4,1.6,14171
25023,1,XY-24N-25023,8.8,7.4,10,6.6,9,38577
25024,1,XZ-25O-25024,9.8,6.4,9,5.2,8.2,41877
25025,1,XX-26P-25025,3.4,5.2,2.2,4.6,2.6,18108
25026,1,XY-27Q-25026,7.2,8.4,5,1,7.8,25925
25027,1,XZ-28R-25027,7.2,3.2,9.2,9.2,5.4,32866
25028,1,XX-29S-25028,3.2,5.6,3.2,4.2,3.8,19592
25029,1,XY-30T-25029,4.8,7,2.4,1.2,5.6,18215
25030,1,XZ-31U-25030,3.6,8.8,7.8,8.8,4.8,30880
25031,1,XX-32V-25031,6.6,1.8,7.6,9.6,7.4,29090
25032,1,XY-33W-25032,8.4,4.8,7,1.6,3.4,25805
25033,1,XZ-34X-25033,3,5.2,5.2,2,4.2,17566
25034,1,XX-35Y-25034,10,7.4,8.2,4.4,7.4,40654
25035,1,XY-36Z-25035,8,1.2,3.4,5,4.8,22266
25036,1,XZ-37A-25036,4.2,8.8,3.4,2.6,1.6,22448
25037,1,XX-38B-25037,5.2,10,8.6,3.2,5,32797
25038,1,XY-39C-25038,5.4,6.4,6.2,4.2,1.2,23814
25039,1,XZ-40D-25039,9.4,7.4,7.8,5.8,8.4,36996
25040,1,XX-41E-25040,7,7.6,7,2.6,1.8,23192
25041,1,XY-42F-25041,4.4,2,5.8,4.6,4.6,22902
25042,1,XZ-43G-25042,1,5.6,1.2,1,8.8,17711
25043,1,XX-44H-25043,1.4,1.4,8.8,2.6,3.2,16701
25044,1,XY-45I-25044,8.2,5.8,2.4,9.8,9.8,30902
25045,1,XZ-46J-25045,5.6,2.2,2.2,7,5,24191
25046,1,XX-47K-25046,7.6,6,10,3.6,7,29757
25047,1,XY-48L-25047,3.2,5,2.4,6.6,5.2,19141
25048,1,XZ-49M-25048,6.6,3.8,9,4.2,9,30360
25049,1,XX-50N-25049,1.6,4.6,4,1.6,7.6,19790
25050,1,XY-51O-25050,3.2,1,7,9.8,8,25729
25051,1,XZ-52P-25051,8.4,1.6,8.6,7.8,8,36866
25052,1,XX-53Q-25052,2.6,9.6,8.4,5.8,1.4,25823
25053,1,XY-54R-25053,6.2,7.2,4,1.4,2.6,20681
25054,1,XZ-55S-25054,3.4,5.2,1.8,6.8,5,22247
25055,1,XX-56T-25055,9.6,5.8,2.2,7,9.2,31356
25056,1,XY-57U-25056,9,7.8,3.8,9.2,5.4,37143
25057,1,XZ-58V-25057,1,9.2,5.8,9.8,5.2,31632
25058,1,XX-59W-25058,9.6,6.8,2.2,9.2,2,32089
25059,1,XY-60X-25059,3.6,7.8,2,10,5.4,26666
25060,1,XZ-61Y-25060,1.8,5.6,8.8,3.6,3.4,22880
25061,1,XX-62Z-25061,2,1.2,2,8.4,9.6,21446
25062,1,XY-63A-25062,8.2,3,1.4,5.8,2.4,21530
25063,1,XZ-64B-25063,9.6,4.6,4.4,5.6,6,28442
25064,1,XX-65C-25064,6.8,7.2,8.4,9.2,3.2,33422
25065,1,XY-66D-25065,6.6,8.2,10,7.2,6.4,38895
25066,1,XZ-67E-25066,2,5.4,7.4,6,4.6,22634
25067,1,XX-68F-25067,4.8,4.6,10,2.2,8.4,28560
25068,1,XY-69G-25068,4.4,5,9,5.8,6.2,32488
25069,1,XZ-70H-25069,2.8,3,2.6,2.8,3.2,12784
25070,1,XX-71I-25070,10,8.6,1.6,7.8,2.6,27644
25071,1,XY-72J-25071,8.8,5.8,8,7.4,6.8,35475
25072,1,XZ-73K-25072,3,3.6,10,3.6,5.6,27116
25073,1,XX-74L-25073,6,6.4,4.4,9.2,7.6,32209
25074,1,XY-75M-25074,7.2,7.4,5.6,7.2,1.8,30207
25075,1,XZ-76N-25075,3,9.4,1.6,2.8,7.6,22328
25076,1,XX-77O-25076,8,10,5.6,4.8,7.4,38689
25077,1,XY-78P-25077,4,2.8,9.2,3.4,6.8,22451
25078,1,XZ-79Q-25078,2.8,1.4,2.4,8,4.8,18026
25079,1,XX-80R-25079,1,4,2.4,3.4,9.4,19546
25080,1,XY-81S-25080,2.2,4,8,1.4,8.6,25020
25081,1,XZ-82T-25081,5,1.4,6.6,7.8,6.8,26325
25082,1,XX-83U-25082,3.4,4,4.6,1.6,2.6,16705
25083,1,XY-84V-25083,2.4,8.6,3,10,7.4,32041
25084,1,XZ-85W-25084,7,7.6,4,9.6,2.4,26083
25085,1,XX-86X-25085,2.6,4.6,9.2,9.6,3.2,28788
25086,1,XY-87Y-25086,7.6,1.8,4.2,4.6,3.4,20019
25087,1,XZ-88Z-25087,1.2,7.4,4.8,6.6,5,22090
25088,1,XX-89A-25088,5.6,2.4,9.2,7.8,2,25178
25089,1,XY-90B-25089,5.6,7.6,3.2,8.2,9.4,29849
25090,1,XZ-91C-25090,7.4,4.8,6.2,8.8,5.8,33752
25091,1,XX-92D-25091,8,8.6,1.4,9,1.8,30087
25092,1,XY-93E-25092,8.2,5,2.6,4.6,3.8,24766
25093,1,XZ-94F-25093,3.2,4.6,9.6,3,2,24490
25094,1,XX-95G-25094,8.6,4.2,6.2,5.4,9,29252
25095,1,XY-96H-25095,5.2,1,2.6,9,3.2,22317
25096,1,XZ-97I-25096,7.4,10,6.8,6.8,2.6,30173
25097,1,XX-98J-25097,5,2.2,2.6,8.6,1.8,18952
25098,1,XY-99K-25098,7.4,7.4,8.4,7.6,8.6,35393
25099,1,XZ-11A-25099,3.8,7.4,3,1.6,3,16538
25100,1,XX-12B-25100,3.2,4.2,5.8,1.8,5,19520
25101,1,XY-13C-25101,1.2,5.6,1.6,3.8,5,15394
25102,1,XZ-14D-25102,2,4,9.6,2.8,8.2,23121
25103,1,XX-15E-25103,9.2,4,2.4,8.2,6.2,31737
25104,1,XY-16F-25104,9.6,7,9.4,4.2,2.4,32170
25105,1,XZ-17G-25105,9.2,9.6,8.2,1,9.4,37120
25106,1,XX-18H-25106,8,8.4,6.6,8.6,9.2,38756
25107,1,XY-19I-25107,7.6,6.6,1.6,1.4,7.2,24276
25108,1,XZ-20J-25108,5.4,7.8,2,1.4,1.6,20007
25109,1,XX-21K-25109,6.6,6.4,3.2,1,4.6,22572
25110,1,XY-22L-25110,2,4.6,1.4,8,1.8,17378
25111,1,XZ-23M-25111,8.4,9.4,4.8,7.2,8.6,36626
25112,1,XX-24N-25112,3.6,4.4,9.2,6.6,5.2,31018
25113,1,XY-25O-25113,9.4,1.6,4.6,8.2,7,29627
25114,1,XZ-26P-25114,7.8,6,2.8,2.4,3.6,23854
25115,1,XX-27Q-25115,1.6,2.8,3,8.4,3.2,20260
25116,1,XY-28R-25116,1.8,8.6,9.4,6,6.8,30908
25117,1,XZ-29S-25117,5,4.8,1.8,3.6,3,16365
25118,1,XX-30T-25118,6.4,7.2,7.4,4.4,1.2,28539
25119,1,XY-31U-25119,6.8,4.2,1.6,2.4,1.2,13857
25120,1,XZ-32V-25120,8.2,3.4,5.6,9,7.6,31894
25121,1,XX-33W-25121,9.2,7.6,7.4,1,2.2,29085
25122,1,XY-34X-25122,8,2.4,1,8.4,7.2,24084
25123,1,XZ-35Y-25123,4.4,9.2,7.4,8.8,4.8,29753
25124,1,XX-36Z-25124,1.6,9.6,2.2,8,4.8,28558
25125,1,XY-37A-25125,2.8,2.4,5.6,1.8,3.8,17891
25126,1,XZ-38B-25126,7,5.6,5.6,1.2,7.4,26189
25127,1,XX-39C-25127,5.2,2.4,5.8,2,9.4,25075
25128,1,XY-40D-25128,1.8,3.2,6,6,6.6,21334
25129,1,XZ-41E-25129,5.6,5.2,1.2,3.6,3.6,20594
25130,1,XX-42F-25130,10,5.2,4.8,7,1.8,25413
25131,1,XY-43G-25131,9.2,1.4,4.8,10,6.2,28348
25132,1,XZ-44H-25132,5,4.8,9.6,9.2,7.4,34553
25133,1,XX-45I-25133,7.2,1.6,4.6,8,9.8,29730
25134,1,XY-46J-25134,2.8,2.6,3.4,1.6,6.8,18552
25135,1,XZ-47K-25135,10,9.6,2.6,9,3.2,36897
25136,1,XX-48L-25136,4.8,4,6.4,3.6,5,22850
25137,1,XY-49M-25137,5.6,4.6,4.8,1.8,4.8,18794
25138,1,XZ-50N-25138,7,4.8,2.4,4.8,3.8,24989
25139,1,XX-51O-25139,2.4,4.2,8,6.6,4.2,22162
25140,1,XY-52P-25140,4,2.2,9.2,2.6,7,24355
25141,1,XZ-53Q-25141,6.4,3,1.6,1.2,7.8,18806
25142,1,XX-54R-25142,9,5.4,6.8,3.8,3.6,28317
25143,1,XY-55S-25143,7.6,2.4,9,6.2,3.2,28911
25144,1,XZ-56T-25144,3.4,4.2,1,7,3.4,18316
25145,1,XX-57U-25145,8.8,3.4,7.6,5.6,8.4,34601
25146,1,XY-58V-25146,1.2,5.6,8.8,10,6.6,34306
25147,1,XZ-59W-25147,2,3.2,1.4,3.4,1.8,10260
25148,1,XX-60X-25148,6,5,5.8,7.2,3.6,25845
25149,1,XY-61Y-25149,9,8.8,6.6,2.6,7.6,32773
25150,1,XZ-62Z-25150,1.4,1,1.6,2,8.2,13420
25151,1,XX-63A-25151,8.4,4,7.6,8.6,7.4,31529
25152,1,XY-64B-25152,7.4,1.4,4.4,4,7,22559
25153,1,XZ-65C-25153,2.8,9.2,2.8,1,7.8,22467
25154,1,XX-66D-25154,1.2,1.6,9,8.6,8.8,27063
25155,1,XY-67E-25155,8,6.4,4,1,9.6,26503
25156,1,XZ-68F-25156,7.8,7,2,8,2.4,26710
25157,1,XX-69G-25157,8,4.6,9,9.2,5.6,39064
25158,1,XY-70H-25158,7,4.6,8.4,5.4,9.6,32826
25159,1,XZ-71I-25159,1.6,5,2.8,4.8,7,18618
25160,1,XX-72J-25160,3.6,9,4.8,1.8,1,20824
25161,1,XY-73K-25161,2.2,6.4,6.2,7.4,2.2,25030
25162,1,XZ-74L-25162,2.6,2.6,4.6,7,8.2,25540
25163,1,XX-75M-25163,8.2,8.8,9.8,9.2,3.6,35442
25164,1,XY-76N-25164,2.2,2.6,8,7.4,3.2,21828
25165,1,XZ-77O-25165,3.4,7.6,4,3,3.8,19616
25166,1,XX-78P-25166,9.6,1.6,2.6,1.6,10,23625
25167,1,XY-79Q-25167,7.4,5.8,8.2,7.2,5.4,34275
25168,1,XZ-80R-25168,1.2,2,1.6,4.2,1.2,11179
25169,1,XX-81S-25169,3.8,3,6.8,2,5.2,21736
25170,1,XY-82T-25170,6,5.8,4.8,2.2,5.6,21882
25171,1,XZ-83U-25171,2.4,6.2,4.4,3,4.2,21206
25172,1,XX-84V-25172,7.4,4.8,3.4,2.4,1,17712
25173,1,XY-85W-25173,10,8.4,5.6,8.2,8.4,38091
25174,1,XZ-86X-25174,3.4,5,5,3.4,3.8,18517
25175,1,XX-87Y-25175,5.2,9.6,2,1.6,2.2,17516
25176,1,XY-88Z-25176,5.6,5.8,3.2,7,1.8,22993
25177,1,XZ-89A-25177,1,2.4,9,7.2,6,27620
25178,1,XX-90B-25178,8.8,8.4,7.4,4.8,8.2,32524
25179,1,XY-91C-25179,6.6,4.6,5.4,8.8,9.4,36982
25180,1,XZ-92D-25180,1.4,1,3.2,9.4,4.8,18113
25181,1,XX-93E-25181,8.4,2.2,5,5.8,9,30993
25182,1,XY-94F-25182,5.6,9,8.2,5.4,5.8,33908
25183,1,XZ-95G-25183,4.4,3.2,5.6,3.8,5,20911
25184,1,XX-96H-25184,9.4,6,7.4,7.6,6.4,35740
25185,1,XY-97I-25185,4.2,7.2,8.8,3.6,10,32015
25186,1,XZ-98J-25186,5,10,8.6,1.2,1.2,27583
25187,1,XX-99K-25187,9.6,1.8,6.6,6.4,5.8,32990
25188,1,XY-11A-25188,9,3.8,7.6,9,7.4,35254
25189,1,XZ-12B-25189,4.4,4.2,6,5.2,6,24925
25190,1,XX-13C-25190,7.6,5,1.4,9.4,1.6,23965
25191,1,XY-14D-25191,3.8,1.6,8.8,9.2,1.6,22098
25192,1,XZ-15E-25192,8.2,3.6,7.2,1,9.2,25170
25193,1,XX-16F-25193,8.4,3.8,2.4,7.2,2.2,21703
25194,1,XY-17G-25194,9,4,2.8,9.4,7.8,34168
25195,1,XZ-18H-25195,2.8,1.2,9.8,2.8,6.6,21196
25196,1,XX-19I-25196,1.2,2.4,3.6,1.6,6.4,14954
25197,1,XY-20J-25197,5.2,4.6,1.2,7.8,1.6,19819
25198,1,XZ-21K-25198,6.6,4.2,7.8,9.6,6.6,30948
25199,1,XX-22L-25199,5,5.4,3,4.8,8.4,24685
25200,1,XY-23M-25200,10,7,2.4,7.8,1.2,26483
25201,1,XZ-24N-25201,5.8,6,7,7,2.8,27467
25202,1,XX-25O-25202,8,5.2,3.4,4.8,1.4,24647
25203,1,XY-26P-25203,4.2,3.6,9.8,1.6,3.2,20767
25204,1,XZ-27Q-25204,8.2,8.8,2.6,8,6.4,36785
25205,1,XX-28R-25205,7,8.2,7.2,5.2,6.4,32409
25206,1,XY-29S-25206,6,2.6,6.2,4.2,3.8,21480
25207,1,XZ-30T-25207,3.6,8.8,4.4,7.6,9.2,32915
25208,1,XX-31U-25208,9.2,4.2,6.6,3.2,6.4,29360
25209,1,XY-32V-25209,4.4,3.6,8.4,2,5.4,20987
25210,1,XZ-33W-25210,8.8,2.4,9.6,1.8,3.2,25591
25211,1,XX-34X-25211,5.2,9.4,1.8,7.8,3.8,25497
25212,1,XY-35Y-25212,1.2,2,7.4,10,6,23552
25213,1,XZ-36Z-25213,5.4,3,8.4,1.4,3.8,18753
25214,1,XX-37A-25214,8.8,6.6,4.8,4.6,6.2,31428
25215,1,XY-38B-25215,5.2,6,3,9.6,2,26079
25216,1,XZ-39C-25216,5.6,9.8,9.2,9.8,8.8,37355
25217,1,XX-40D-25217,5.8,6.6,9.4,4.4,5.2,32719
25218,1,XY-41E-25218,5.8,3,1,9.4,7.4,23376
